schema_version,context_id,outcome_id,event_key,signal_id,symbol,direction,entry_time,entry_bar_index,lookback_bars,lookback_bars_available,minutes_after_rth_open,entry_price,stop_price,first_target_price,runner_target_price,risk_points,first_target_points,runner_target_points,runner_reward_risk,signal_price_move,signal_delta_sum,signal_abs_delta_sum,lookback_range_points,average_bar_range_points,average_volume,average_trades,average_abs_delta,entry_bar_range_points,entry_open_price,entry_close_price,entry_bar_volume,entry_bar_trades,entry_bar_delta,risk_to_average_bar_range,runner_target_to_average_bar_range,signal_abs_delta_sum_to_average_abs_delta,entry_volume_to_average_volume,entry_trades_to_average_trades,entry_abs_delta_to_average_abs_delta,session_open_price,session_high_so_far,session_low_so_far,session_range_points,entry_position_in_session_range,continuation_edge_score,fade_edge_score,directional_open_distance_points,opening_range_high,opening_range_low,opening_range_points,entry_position_in_opening_range,opening_range_continuation_edge_score,opening_range_fade_edge_score,directional_opening_range_breakout_points,lookback_directional_move_points,lookback_efficiency_ratio,lookback_choppiness_score,session_bars_so_far,session_average_volume,session_average_trades,entry_volume_to_session_average_volume,entry_trades_to_session_average_trades,lookback_volume_to_session_average_volume,lookback_trades_to_session_average_trades,exit_reason,first_target_hit,net_usd,notes
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-06_5239_short_6:runner_target_hit:5250:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-06_5239_short_6:runner_target_hit:5250:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-06_5239_short_6,ESU26-CME,short,2025-11-6 14:57:00.000000,5239,20,20,327,6949,6959,6944,6939,10,5,10,1,,201,201,27,6.1625,7351.5,5952,407,6,6948.25,6949,9165,7347,201,1.62271805,1.62271805,0.49385749,1.24668435,1.234375,0.49385749,6984.25,6993.5,6905.5,88,0.49431818,0.50568182,0.49431818,35.25,6993.5,6960,33.5,-0.32835821,1.32835821,-0.32835821,11,-15,0.23622047,0.76377953,110,11714.33636364,9338.43636364,0.78237467,0.78674841,0.62756436,0.6373658,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5277_long_0:runner_target_hit:5278:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5277_long_0:runner_target_hit:5278:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5277_long_0,ESU26-CME,long,2025-11-7 10:06:00.000000,5277,20,12,36,6865.25,6855.25,6870.25,6875.25,10,5,10,1,,-848,848,36.5,11.54166667,21304.66666667,17241,681.5,12,6867.25,6865.25,23204,18883,-848,0.86642599,0.86642599,1.24431401,1.08915105,1.0952381,1.24431401,6895.5,6895.75,6855.5,40.25,0.24223602,0.24223602,0.75776398,-30.25,6895.75,6859.25,36.5,0.16438356,0.16438356,0.83561644,-30.5,-20.25,0.35371179,0.64628821,13,21450.76923077,17367.30769231,1.08173277,1.08727273,0.99318894,0.99272727,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5296_long_1:full_stop_hit:5298:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5296_long_1:full_stop_hit:5298:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5296_long_1,ESU26-CME,long,2025-11-7 11:03:00.000000,5296,20,20,93,6854.5,6844.5,6859.5,6864.5,10,5,10,1,,-571,571,40.5,9.4875,16205.8,13272.3,500.3,7,6850.5,6854.5,11993,9568,-571,1.05401845,1.05401845,1.14131521,0.74004369,0.72089992,1.14131521,6895.5,6895.75,6847.75,48,0.140625,0.140625,0.859375,-41,6895.75,6859.25,36.5,-0.13013699,-0.13013699,1.13013699,-41.25,-13,0.17218543,0.82781457,32,17965.71875,14609.21875,0.66754913,0.65492893,0.90204017,0.90848801,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5314_long_2:runner_target_hit:5320:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5314_long_2:runner_target_hit:5320:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5314_long_2,ESU26-CME,long,2025-11-7 11:57:00.000000,5314,20,20,147,6835.25,6825.25,6840.25,6845.25,10,5,10,1,,-156,156,20.75,7.4875,11785.35,9326.05,672.35,7.25,6835.5,6835.25,13052,10516,-156,1.33555927,1.33555927,0.23202201,1.10747666,1.12759421,0.23202201,6895.5,6895.75,6829,66.75,0.09363296,0.09363296,0.90636704,-60.25,6895.75,6859.25,36.5,-0.65753425,-0.65753425,1.65753425,-60.5,-13.75,0.18394649,0.81605351,50,15642.66,12638.62,0.83438494,0.83205287,0.75341086,0.73790097,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5323_long_3:full_stop_hit:5327:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5323_long_3:full_stop_hit:5327:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5323_long_3,ESU26-CME,long,2025-11-7 12:24:00.000000,5323,20,20,174,6856.75,6846.75,6861.75,6866.75,10,5,10,1,,-337,337,30.25,7.275,10628.25,8509.1,427.85,5.5,6856.75,6856.75,10453,8636,-337,1.37457045,1.37457045,0.78765923,0.98351093,1.01491345,0.78765923,6895.5,6895.75,6827.5,68.25,0.42857143,0.42857143,0.57142857,-38.75,6895.75,6859.25,36.5,-0.06849315,-0.06849315,1.06849315,-39,11.5,0.15862069,0.84137931,59,14898.50847458,12012.55932203,0.70161386,0.71891424,0.71337678,0.7083503,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5345_short_4:runner_target_hit:5352:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5345_short_4:runner_target_hit:5352:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5345_short_4,ESU26-CME,short,2025-11-7 13:30:00.000000,5345,20,20,240,6870.25,6880.25,6865.25,6860.25,10,5,10,1,,358,358,35.75,6.8625,9219.35,7373.35,460.65,4,6869.25,6870.25,10454,7380,358,1.4571949,1.4571949,0.7771627,1.13391942,1.0009019,0.7771627,6895.5,6895.75,6827.5,68.25,0.62637363,0.37362637,0.62637363,25.25,6895.75,6859.25,36.5,0.30136986,0.69863014,0.30136986,-11,-15.25,0.21863799,0.78136201,81,13438.43209877,10801.22222222,0.77791813,0.68325601,0.68604358,0.68264034,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5354_short_5:full_stop_hit:5363:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5354_short_5:full_stop_hit:5363:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5354_short_5,ESU26-CME,short,2025-11-7 13:57:00.000000,5354,20,20,267,6872.25,6882.25,6867.25,6862.25,10,5,10,1,,987,987,25.5,6.2875,9781.85,7360.05,573.25,7.5,6869,6872.25,10715,7723,987,1.59045726,1.59045726,1.72176188,1.09539607,1.04931352,1.72176188,6895.5,6895.75,6827.5,68.25,0.65567766,0.34432234,0.65567766,23.25,6895.75,6859.25,36.5,0.35616438,0.64383562,0.35616438,-13,-17,0.25757576,0.74242424,90,13173.94444444,10511.43333333,0.8133479,0.73472378,0.7425149,0.70019471,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5360_short_6:full_stop_hit:5365:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5360_short_6:full_stop_hit:5365:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5360_short_6,ESU26-CME,short,2025-11-7 14:15:00.000000,5360,20,20,285,6878.5,6888.5,6873.5,6868.5,10,5,10,1,,671,671,23.5,6.25,9864.3,7242.85,601.7,5,6878.75,6878.5,9115,6398,671,1.6,1.6,1.11517367,0.92403921,0.88335393,1.11517367,6895.5,6895.75,6827.5,68.25,0.74725275,0.25274725,0.74725275,17,6895.75,6859.25,36.5,0.52739726,0.47260274,0.52739726,-19.25,-21.5,0.344,0.656,96,12895.83333333,10251.01041667,0.70681745,0.6241336,0.76492149,0.70654986,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5379_short_7:runner_target_hit:5382:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5379_short_7:runner_target_hit:5382:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5379_short_7,ESU26-CME,short,2025-11-7 15:12:00.000000,5379,20,20,342,6911,6921,6906,6901,10,5,10,1,,237,237,41.75,7.0375,11435.65,8789.85,526.35,6,6912,6911,7669,6432,237,1.42095915,1.42095915,0.45027073,0.67062213,0.7317531,0.45027073,6895.5,6916.75,6827.5,89.25,0.93557423,0.06442577,0.93557423,-15.5,6895.75,6859.25,36.5,1.41780822,-0.41780822,1.41780822,-51.75,-32,0.56637168,0.43362832,115,12685.94782609,10045.8,0.60452716,0.64026757,0.9014423,0.8749776,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5388_short_8:full_stop_hit:5389:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5388_short_8:full_stop_hit:5389:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-07_5388_short_8,ESU26-CME,short,2025-11-7 15:39:00.000000,5388,20,20,369,6907.25,6917.25,6902.25,6897.25,10,5,10,1,,62,62,21.5,7.5375,11794.9,9211.25,530.3,6.75,6909.5,6907.25,8508,6654,62,1.32669983,1.32669983,0.11691495,0.72132871,0.72237753,0.11691495,6895.5,6916.75,6827.5,89.25,0.89355742,0.10644258,0.89355742,-11.75,6895.75,6859.25,36.5,1.31506849,-0.31506849,1.31506849,-48,1,0.01785714,0.98214286,124,12444.90322581,9854.23387097,0.68365337,0.67524275,0.94776952,0.9347505,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5405_short_0:runner_target_hit:5423:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5405_short_0:runner_target_hit:5423:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5405_short_0,ESU26-CME,short,2025-11-10 09:45:00.000000,5405,20,5,15,7004.25,7014.25,6999.25,6994.25,10,5,10,1,,922,922,21,6.75,18726,13778,1296.4,4.5,7003,7004.25,16734,12103,922,1.48148148,1.48148148,0.71120025,0.89362384,0.87842938,0.71120025,6987.75,7007.5,6985.5,22,0.85227273,0.14772727,0.85227273,-16.5,7007.5,6985.5,22,0.85227273,0.14772727,0.85227273,-18.75,-11.5,0.92,0.08,6,18394,13498.83333333,0.90975318,0.896596,1.01804936,1.0206808,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5418_short_1:runner_target_hit:5423:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5418_short_1:runner_target_hit:5423:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5418_short_1,ESU26-CME,short,2025-11-10 10:24:00.000000,5418,20,18,54,7005,7015,7000,6995,10,5,10,1,,618,618,22,5.95833333,14436.38888889,10606.05555556,815.72222222,4.5,7004,7005,9736,7132,618,1.67832168,1.67832168,0.75761084,0.67440688,0.67244603,0.75761084,6987.75,7007.5,6985.5,22,0.88636364,0.11363636,0.88636364,-17.25,7007.5,6985.5,22,0.88636364,0.11363636,0.88636364,-19.5,-12.25,0.28323699,0.71676301,19,14189,10423.21052632,0.68616534,0.68424215,1.01743526,1.0175421,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5455_long_2:runner_target_hit:5460:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5455_long_2:runner_target_hit:5460:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5455_long_2,ESU26-CME,long,2025-11-10 12:15:00.000000,5455,20,20,165,6984.5,6974.5,6989.5,6994.5,10,5,10,1,,-176,176,29.25,6,9288.3,7111.85,485.2,5.25,6982.25,6984.5,7526,6113,-176,1.66666667,1.66666667,0.36273702,0.81026668,0.85955131,0.36273702,6987.75,7007.75,6964.75,43,0.45930233,0.45930233,0.54069767,-3.25,7007.5,6985.5,22,-0.04545455,-0.04545455,1.04545455,-23,9,0.14754098,0.85245902,56,12120.57142857,9011.25,0.62092782,0.67837425,0.76632526,0.78921903,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5464_short_3:full_stop_hit:5467:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5464_short_3:full_stop_hit:5467:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5464_short_3,ESU26-CME,short,2025-11-10 12:42:00.000000,5464,20,20,192,6999.75,7009.75,6994.75,6989.75,10,5,10,1,,136,136,33.75,5.225,7424.65,5652.85,486.65,4.25,7001.5,6999.75,8880,6276,136,1.9138756,1.9138756,0.27946163,1.19601597,1.11023643,0.27946163,6987.75,7007.75,6964.75,43,0.81395349,0.18604651,0.81395349,-12,7007.5,6985.5,22,0.64772727,0.35227273,0.64772727,-14.25,-27,0.53465347,0.46534653,65,11282.56923077,8395.24615385,0.78705478,0.74756593,0.65806377,0.6733394,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5469_short_4:full_stop_hit:5486:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5469_short_4:full_stop_hit:5486:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5469_short_4,ESU26-CME,short,2025-11-10 12:57:00.000000,5469,20,20,207,7009.75,7019.75,7004.75,6999.75,10,5,10,1,,735,735,36.25,4.875,7439.25,5501.5,483.45,2.25,7011.5,7009.75,8213,5993,735,2.05128205,2.05128205,1.52032268,1.10400914,1.08933927,1.52032268,6987.75,7012.75,6964.75,48,0.9375,0.0625,0.9375,-22,7007.5,6985.5,22,1.10227273,-0.10227273,1.10227273,-24.25,-28.75,0.55023923,0.44976077,70,11050.68571429,8191.32857143,0.7432118,0.73162735,0.67319352,0.67162487,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5489_short_5:full_stop_hit:5499:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5489_short_5:full_stop_hit:5499:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5489_short_5,ESU26-CME,short,2025-11-10 13:57:00.000000,5489,20,20,267,7014.25,7024.25,7009.25,7004.25,10,5,10,1,,685,685,12.25,2.8375,5767,4040.5,390.1,4,7017.75,7014.25,7313,3888,685,3.52422907,3.52422907,1.75596001,1.26807699,0.96225715,1.75596001,6987.75,7021,6964.75,56.25,0.88,0.12,0.88,-26.5,7007.5,6985.5,22,1.30681818,-0.30681818,1.30681818,-28.75,-4.5,0.16981132,0.83018868,90,9866.53333333,7245.53333333,0.74119245,0.53660646,0.58450114,0.55765391,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5499_short_6:full_stop_hit:5512:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5499_short_6:full_stop_hit:5512:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5499_short_6,ESU26-CME,short,2025-11-10 14:27:00.000000,5499,20,20,297,7023.5,7033.5,7018.5,7013.5,10,5,10,1,,54,54,12.75,2.8875,5031.35,3599.8,387.25,3.5,7022,7023.5,7380,5077,54,3.46320346,3.46320346,0.1394448,1.46680314,1.41035613,0.1394448,6987.75,7025.25,6964.75,60.5,0.97107438,0.02892562,0.97107438,-35.75,7007.5,6985.5,22,1.72727273,-0.72727273,1.72727273,-38,-13,0.45614035,0.54385965,100,9332.73,6858.36,0.7907654,0.74026444,0.53910806,0.52487767,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5511_short_7:end_of_session:5534:68:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5511_short_7:end_of_session:5534:68,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5511_short_7,ESU26-CME,short,2025-11-10 15:03:00.000000,5511,20,20,333,7031.25,7041.25,7026.25,7021.25,10,5,10,1,,58,58,17.5,2.8,5236.7,3706.35,360.2,2.5,7031.75,7031.25,5280,3949,58,3.57142857,3.57142857,0.16102165,1.00826857,1.06546872,0.16102165,6987.75,7032.75,6964.75,68,0.97794118,0.02205882,0.97794118,-43.5,7007.5,6985.5,22,2.07954545,-1.07954545,2.07954545,-45.75,-13,0.48148148,0.51851852,112,8959.38392857,6556.91964286,0.58932624,0.60226451,0.58449331,0.5652578,end_of_session,true,68,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5516_short_8:end_of_session:5534:-382:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5516_short_8:end_of_session:5534:-382,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-10_5516_short_8,ESU26-CME,short,2025-11-10 15:18:00.000000,5516,20,20,348,7030.75,7040.75,7025.75,7020.75,10,5,10,1,,48,48,18.5,2.8625,5611.5,3906.75,394.8,1.75,7030.25,7030.75,5032,3622,48,3.49344978,3.49344978,0.12158055,0.89672993,0.92711333,0.12158055,6987.75,7036.75,6964.75,72,0.91666667,0.08333333,0.91666667,-43,7007.5,6985.5,22,2.05681818,-1.05681818,2.05681818,-45.25,-11,0.33846154,0.66153846,117,8829.76923077,6453.64102564,0.56989032,0.56123357,0.63552057,0.60535595,end_of_session,false,-382,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5542_long_0:runner_target_hit:5544:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5542_long_0:runner_target_hit:5544:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5542_long_0,ESU26-CME,long,2025-11-11 09:51:00.000000,5542,20,7,21,7011.75,7001.75,7016.75,7021.75,10,5,10,1,,-224,224,10,5.42857143,12195.57142857,9768.14285714,398.14285714,4.5,7012.75,7011.75,9700,7895,-224,1.84210526,1.84210526,0.56261213,0.79537068,0.80823961,0.56261213,7014.5,7020.5,7009.5,11,0.20454545,0.20454545,0.79545455,-2.75,7024,7009.5,14.5,0.15517241,0.15517241,0.84482759,-12.25,-5.25,0.6,0.4,8,11883.625,9534,0.81624925,0.82808894,1.02625011,1.02455872,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5547_long_1:full_stop_hit:5551:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5547_long_1:full_stop_hit:5551:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5547_long_1,ESU26-CME,long,2025-11-11 10:06:00.000000,5547,20,12,36,7014,7004,7019,7024,10,5,10,1,,-1686,1686,14.5,5.75,11910.25,9395,523.58333333,9,7013.75,7014,20884,15892,-1686,1.73913043,1.73913043,3.22011778,1.75344766,1.69153805,3.22011778,7014.5,7024,7006.25,17.75,0.43661972,0.43661972,0.56338028,-0.5,7024,7009.5,14.5,0.31034483,0.31034483,0.68965517,-10,-3,0.10714286,0.89285714,13,12600.53846154,9894.76923077,1.65738949,1.60610113,0.94521754,0.94949157,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5559_long_2:runner_target_hit:5572:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5559_long_2:runner_target_hit:5572:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5559_long_2,ESU26-CME,long,2025-11-11 10:42:00.000000,5559,20,20,72,7009.5,6999.5,7014.5,7019.5,10,5,10,1,,-23,23,20.75,5.8875,11562.95,8863.75,595.05,6,7012,7009.5,8827,6851,-23,1.6985138,1.6985138,0.03865221,0.76338651,0.77292342,0.03865221,7014.5,7024,7003.25,20.75,0.30120482,0.30120482,0.69879518,-5,7024,7009.5,14.5,0,0,1,-14.5,-6.5,0.12037037,0.87962963,25,11746.64,9091.24,0.75144892,0.75358257,0.98436234,0.97497701,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5585_short_3:full_stop_hit:5590:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5585_short_3:full_stop_hit:5590:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5585_short_3,ESU26-CME,short,2025-11-11 12:00:00.000000,5585,20,20,150,7014.5,7024.5,7009.5,7004.5,10,5,10,1,,75,75,20.25,5.275,9279.3,7175,449.1,6,7013,7014.5,7575,6063,75,1.8957346,1.8957346,0.16700067,0.81633313,0.84501742,0.16700067,7014.5,7024,7002.5,21.5,0.55813953,0.44186047,0.55813953,0,7024,7009.5,14.5,0.34482759,0.65517241,0.34482759,-5,-4.25,0.07762557,0.92237443,51,10392.41176471,8030.11764706,0.72889722,0.75503252,0.89289187,0.89351119,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5596_short_4:full_stop_hit:5602:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5596_short_4:full_stop_hit:5602:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5596_short_4,ESU26-CME,short,2025-11-11 12:33:00.000000,5596,20,20,183,7026.25,7036.25,7021.25,7016.25,10,5,10,1,,47,47,22.5,4.7375,8003.05,6186.65,341.25,3.25,7027.25,7026.25,5413,4283,47,2.11081794,2.11081794,0.13772894,0.67636714,0.69229712,0.13772894,7014.5,7029.5,7002.5,27,0.87962963,0.12037037,0.87962963,-11.75,7024,7009.5,14.5,1.15517241,-0.15517241,1.15517241,-16.75,-15.5,0.34831461,0.65168539,62,9937.74193548,7648.75806452,0.54469114,0.55996019,0.80531876,0.80884373,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5601_short_5:full_stop_hit:5605:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5601_short_5:full_stop_hit:5605:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5601_short_5,ESU26-CME,short,2025-11-11 12:48:00.000000,5601,20,20,198,7030.75,7040.75,7025.75,7020.75,10,5,10,1,,527,527,18.5,4.2875,7166.15,5493.05,323.65,3.5,7029.75,7030.75,9451,6536,527,2.33236152,2.33236152,1.62830218,1.31883927,1.1898672,1.62830218,7014.5,7033,7002.5,30.5,0.92622951,0.07377049,0.92622951,-16.25,7024,7009.5,14.5,1.46551724,-0.46551724,1.46551724,-21.25,-17,0.39534884,0.60465116,67,9664.46268657,7429.95522388,0.97791262,0.87968229,0.74149492,0.73931132,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5609_short_6:full_stop_hit:5641:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5609_short_6:full_stop_hit:5641:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5609_short_6,ESU26-CME,short,2025-11-11 13:12:00.000000,5609,20,20,222,7039.5,7049.5,7034.5,7029.5,10,5,10,1,,289,289,23,3.875,7166.4,5332.3,385.5,3.75,7037.75,7039.5,5161,3767,289,2.58064516,2.58064516,0.74967575,0.72016633,0.70644937,0.74967575,7014.5,7041.75,7002.5,39.25,0.94267516,0.05732484,0.94267516,-25,7024,7009.5,14.5,2.06896552,-1.06896552,2.06896552,-30,-16.5,0.42307692,0.57692308,75,9407.73333333,7202.81333333,0.54859123,0.52299009,0.76175629,0.74030795,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5615_short_7:end_of_session:5669:-57:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5615_short_7:end_of_session:5669:-57,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-11_5615_short_7,ESU26-CME,short,2025-11-11 13:30:00.000000,5615,20,20,240,7045,7055,7040,7035,10,5,10,1,,53,53,23.5,3.8375,7228.45,5321.65,456.45,3.75,7045,7045,6273,4924,53,2.60586319,2.60586319,0.11611348,0.8678209,0.92527693,0.11611348,7014.5,7048.5,7002.5,46,0.92391304,0.07608696,0.92391304,-30.5,7024,7009.5,14.5,2.44827586,-1.44827586,2.44827586,-35.5,-17.75,0.43030303,0.56969697,81,9330.64197531,7122.7654321,0.67230101,0.69130453,0.77470018,0.74713256,end_of_session,true,-57,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
