schema_version,outcome_id,event_key,signal_id,symbol,direction,entry_bar_index,exit_bar_index,entry_time,exit_time,entry_price,stop_price,first_target_price,runner_target_price,leg1_exit_price,runner_exit_price,exit_reason,first_target_hit,holding_bars,gross_points,gross_usd,commission_usd,slippage_usd,net_usd,notes,in_news_blackout,matched_news_event_id,matched_news_event_time,matched_news_event_name,matched_news_event_currency,matched_news_event_impact,minutes_from_news_event,news_blackout_before_minutes,news_blackout_after_minutes,news_notes
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6113:full_stop_hit:6119,ESU26-CME:2:6113:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6113,ESU26-CME,short,6113,6119,2026-06-08  13:09:00,2026-6-8 13:27:00.000000,7487.5,7497.5,7482.5,7479.5,7497.5,7497.5,full_stop_hit,false,6,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6118:full_stop_hit:6119,ESU26-CME:2:6118:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6118,ESU26-CME,short,6118,6119,2026-06-08  13:24:00,2026-6-8 13:27:00.000000,7490,7500,7485,7482,7500,7500,full_stop_hit,false,1,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6190:runner_initial_stop_hit:6192,ESU26-CME:2:6190:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6190,ESU26-CME,short,6190,6192,2026-06-09  10:15:00,2026-6-9 10:21:00.000000,7484.5,7494.5,7479.5,7476.5,7479.5,7494.5,runner_initial_stop_hit,true,2,-5,-250,7,50,-307,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6195:runner_target_hit:6196,ESU26-CME:2:6195:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6195,ESU26-CME,short,6195,6196,2026-06-09  10:30:00,2026-6-9 10:33:00.000000,7500,7510,7495,7492,7495,7492,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6200:runner_target_hit:6201,ESU26-CME:2:6200:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6200,ESU26-CME,short,6200,6201,2026-06-09  10:45:00,2026-6-9 10:48:00.000000,7446.25,7456.25,7441.25,7438.25,7441.25,7438.25,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6205:ambiguous_full_stop_first:6206,ESU26-CME:2:6205:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6205,ESU26-CME,short,6205,6206,2026-06-09  11:00:00,2026-6-9 11:03:00.000000,7453.25,7463.25,7448.25,7445.25,7463.25,7463.25,ambiguous_full_stop_first,false,1,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6212:runner_target_hit:6213,ESU26-CME:2:6212:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6212,ESU26-CME,short,6212,6213,2026-06-09  11:21:00,2026-6-9 11:24:00.000000,7428.25,7438.25,7423.25,7420.25,7423.25,7420.25,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6217:full_stop_hit:6218,ESU26-CME:2:6217:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6217,ESU26-CME,short,6217,6218,2026-06-09  11:36:00,2026-6-9 11:39:00.000000,7389.25,7399.25,7384.25,7381.25,7399.25,7399.25,full_stop_hit,false,1,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6325:runner_target_hit:6327,ESU26-CME:2:6325:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6325,ESU26-CME,long,6325,6327,2026-06-10  10:15:00,2026-6-10 10:21:00.000000,7447,7437,7452,7455,7452,7455,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6331:full_stop_hit:6332,ESU26-CME:2:6331:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6331,ESU26-CME,long,6331,6332,2026-06-10  10:33:00,2026-6-10 10:36:00.000000,7458.25,7448.25,7463.25,7466.25,7448.25,7448.25,full_stop_hit,false,1,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6349:runner_target_hit:6351,ESU26-CME:2:6349:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6349,ESU26-CME,short,6349,6351,2026-06-10  11:27:00,2026-6-10 11:33:00.000000,7395.75,7405.75,7390.75,7387.75,7390.75,7387.75,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6355:full_stop_hit:6356,ESU26-CME:2:6355:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6355,ESU26-CME,long,6355,6356,2026-06-10  11:45:00,2026-6-10 11:48:00.000000,7388.75,7378.75,7393.75,7396.75,7378.75,7378.75,full_stop_hit,false,1,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6361:runner_target_hit:6362,ESU26-CME:2:6361:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6361,ESU26-CME,long,6361,6362,2026-06-10  12:03:00,2026-6-10 12:06:00.000000,7393.25,7383.25,7398.25,7401.25,7398.25,7401.25,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6366:runner_target_hit:6371,ESU26-CME:2:6366:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6366,ESU26-CME,long,6366,6371,2026-06-10  12:18:00,2026-6-10 12:33:00.000000,7384.5,7374.5,7389.5,7392.5,7389.5,7392.5,runner_target_hit,true,5,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6461:full_stop_hit:6462,ESU26-CME:2:6461:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6461,ESU26-CME,short,6461,6462,2026-06-11  10:18:00,2026-6-11 10:21:00.000000,7359.5,7369.5,7354.5,7351.5,7369.5,7369.5,full_stop_hit,false,1,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6466:runner_target_hit:6470,ESU26-CME:2:6466:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6466,ESU26-CME,short,6466,6470,2026-06-11  10:33:00,2026-6-11 10:45:00.000000,7372,7382,7367,7364,7367,7364,runner_target_hit,true,4,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6472:runner_target_hit:6473,ESU26-CME:2:6472:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6472,ESU26-CME,short,6472,6473,2026-06-11  10:51:00,2026-6-11 10:54:00.000000,7352.5,7362.5,7347.5,7344.5,7347.5,7344.5,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6477:full_stop_hit:6479,ESU26-CME:2:6477:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6477,ESU26-CME,short,6477,6479,2026-06-11  11:06:00,2026-6-11 11:12:00.000000,7347.75,7357.75,7342.75,7339.75,7357.75,7357.75,full_stop_hit,false,2,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6491:runner_target_hit:6493,ESU26-CME:2:6491:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6491,ESU26-CME,short,6491,6493,2026-06-11  11:48:00,2026-6-11 11:54:00.000000,7356.5,7366.5,7351.5,7348.5,7351.5,7348.5,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6504:runner_initial_stop_hit:6506,ESU26-CME:2:6504:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6504,ESU26-CME,short,6504,6506,2026-06-11  12:27:00,2026-6-11 12:33:00.000000,7358.5,7368.5,7353.5,7350.5,7353.5,7368.5,runner_initial_stop_hit,true,2,-5,-250,7,50,-307,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6595:full_stop_hit:6597,ESU26-CME:2:6595:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6595,ESU26-CME,long,6595,6597,2026-06-12  10:15:00,2026-6-12 10:21:00.000000,7487.75,7477.75,7492.75,7495.75,7477.75,7477.75,full_stop_hit,false,2,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6600:runner_target_hit:6602,ESU26-CME:2:6600:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6600,ESU26-CME,long,6600,6602,2026-06-12  10:30:00,2026-6-12 10:36:00.000000,7478.5,7468.5,7483.5,7486.5,7483.5,7486.5,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6605:full_stop_hit:6607,ESU26-CME:2:6605:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6605,ESU26-CME,short,6605,6607,2026-06-12  10:45:00,2026-6-12 10:51:00.000000,7454.5,7464.5,7449.5,7446.5,7464.5,7464.5,full_stop_hit,false,2,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6610:runner_target_hit:6614,ESU26-CME:2:6610:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6610,ESU26-CME,long,6610,6614,2026-06-12  11:00:00,2026-6-12 11:12:00.000000,7504.75,7494.75,7509.75,7512.75,7509.75,7512.75,runner_target_hit,true,4,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6615:runner_target_hit:6618,ESU26-CME:2:6615:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6615,ESU26-CME,long,6615,6618,2026-06-12  11:15:00,2026-6-12 11:24:00.000000,7513.5,7503.5,7518.5,7521.5,7518.5,7521.5,runner_target_hit,true,3,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6620:runner_initial_stop_hit:6622,ESU26-CME:2:6620:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6620,ESU26-CME,long,6620,6622,2026-06-12  11:30:00,2026-6-12 11:36:00.000000,7511.75,7501.75,7516.75,7519.75,7516.75,7501.75,runner_initial_stop_hit,true,2,-5,-250,7,50,-307,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6730:full_stop_hit:6742,ESU26-CME:2:6730:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6730,ESU26-CME,short,6730,6742,2026-06-15  10:15:00,2026-6-15 10:51:00.000000,7610.5,7620.5,7605.5,7602.5,7620.5,7620.5,full_stop_hit,false,12,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6735:full_stop_hit:6744,ESU26-CME:2:6735:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6735,ESU26-CME,short,6735,6744,2026-06-15  10:30:00,2026-6-15 10:57:00.000000,7612.5,7622.5,7607.5,7604.5,7622.5,7622.5,full_stop_hit,false,9,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6740:runner_target_hit:6744,ESU26-CME:2:6740:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6740,ESU26-CME,long,6740,6744,2026-06-15  10:45:00,2026-6-15 10:57:00.000000,7617,7607,7622,7625,7622,7625,runner_target_hit,true,4,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6745:runner_target_hit:6754,ESU26-CME:2:6745:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6745,ESU26-CME,long,6745,6754,2026-06-15  11:00:00,2026-6-15 11:27:00.000000,7625.25,7615.25,7630.25,7633.25,7630.25,7633.25,runner_target_hit,true,9,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6750:runner_target_hit:6755,ESU26-CME:2:6750:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6750,ESU26-CME,long,6750,6755,2026-06-15  11:15:00,2026-6-15 11:30:00.000000,7626.5,7616.5,7631.5,7634.5,7631.5,7634.5,runner_target_hit,true,5,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6755:runner_target_hit:6761,ESU26-CME:2:6755:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6755,ESU26-CME,long,6755,6761,2026-06-15  11:30:00,2026-6-15 11:48:00.000000,7634.75,7624.75,7639.75,7642.75,7639.75,7642.75,runner_target_hit,true,6,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6866:runner_target_hit:6867,ESU26-CME:2:6866:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6866,ESU26-CME,short,6866,6867,2026-06-16  10:18:00,2026-6-16 10:21:00.000000,7622.75,7632.75,7617.75,7614.75,7617.75,7614.75,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6871:full_stop_hit:6873,ESU26-CME:2:6871:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6871,ESU26-CME,short,6871,6873,2026-06-16  10:33:00,2026-6-16 10:39:00.000000,7609.5,7619.5,7604.5,7601.5,7619.5,7619.5,full_stop_hit,false,2,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6876:runner_target_hit:6889,ESU26-CME:2:6876:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6876,ESU26-CME,short,6876,6889,2026-06-16  10:48:00,2026-6-16 11:27:00.000000,7614.25,7624.25,7609.25,7606.25,7609.25,7606.25,runner_target_hit,true,13,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6883:runner_target_hit:6887,ESU26-CME:2:6883:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6883,ESU26-CME,short,6883,6887,2026-06-16  11:09:00,2026-6-16 11:21:00.000000,7615.75,7625.75,7610.75,7607.75,7610.75,7607.75,runner_target_hit,true,4,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6888:runner_initial_stop_hit:6899,ESU26-CME:2:6888:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6888,ESU26-CME,short,6888,6899,2026-06-16  11:24:00,2026-6-16 11:57:00.000000,7606.75,7616.75,7601.75,7598.75,7601.75,7616.75,runner_initial_stop_hit,true,11,-5,-250,7,50,-307,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6893:runner_target_hit:6895,ESU26-CME:2:6893:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6893,ESU26-CME,short,6893,6895,2026-06-16  11:39:00,2026-6-16 11:45:00.000000,7609,7619,7604,7601,7604,7601,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_7001:runner_target_hit:7003,ESU26-CME:2:7001:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_7001,ESU26-CME,long,7001,7003,2026-06-17  10:18:00,2026-6-17 10:24:00.000000,7596.25,7586.25,7601.25,7604.25,7601.25,7604.25,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_7006:full_stop_hit:7008,ESU26-CME:2:7006:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_7006,ESU26-CME,long,7006,7008,2026-06-17  10:33:00,2026-6-17 10:39:00.000000,7587.75,7577.75,7592.75,7595.75,7577.75,7577.75,full_stop_hit,false,2,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_7011:runner_target_hit:7018,ESU26-CME:2:7011:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_7011,ESU26-CME,short,7011,7018,2026-06-17  10:48:00,2026-6-17 11:09:00.000000,7576,7586,7571,7568,7571,7568,runner_target_hit,true,7,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
