schema_version,rank,pass_count,score,first_target_points,stop_points,runner_target_points,runner_stop_mode,guard_name,guard_rules,trades,net_usd,average_net_usd,profit_factor,max_drawdown_usd,drawdown_to_net,worst_day,worst_day_net_usd,min_robustness_net_usd,min_robustness_average_net_usd,max_robustness_negative_window_rate,worst_guarded_window_loss_usd,failed_gates,robustness_windows
1,514,3,-397234.05628659,5,10,20,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,-35555.5,-64.76411658,0.76720943,-41004,999,2026-06-05,-4942,-15285.5,-31.25869121,0.5,10978,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=-15285.5,avg=-31.25869121,neg_rate=0.4375,worst=-9332,base_net=-135094.5 | 40/5/5:trades=413,net=-6541,avg=-15.8377724,neg_rate=0.35714286,worst=-9332,base_net=-108156 | 40/10/10:trades=413,net=-6541,avg=-15.8377724,neg_rate=0.42857143,worst=-10978,base_net=-108156 | 60/10/10:trades=375,net=-8637.5,avg=-23.03333333,neg_rate=0.5,worst=-10978,base_net=-89377.5 | 80/10/10:trades=332,net=-261.5,avg=-0.7876506,neg_rate=0.4,worst=-10978,base_net=-72765.5"
1,515,3,-397235.07514972,3,12,15,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-37173,-89.78985507,0.53814902,-39009,999,2026-03-09,-3696,-30451,-82.74728261,0.8,6340,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=-30451,avg=-82.74728261,neg_rate=0.59375,worst=-6340,base_net=-131069.5 | 40/5/5:trades=307,net=-23549,avg=-76.70684039,neg_rate=0.57142857,worst=-6340,base_net=-109306 | 40/10/10:trades=307,net=-23549,avg=-76.70684039,neg_rate=0.78571429,worst=-6222,base_net=-109306 | 60/10/10:trades=285,net=-22095,avg=-77.52631579,neg_rate=0.75,worst=-6222,base_net=-97277.5 | 80/10/10:trades=256,net=-16817,avg=-65.69140625,neg_rate=0.8,worst=-5438,base_net=-87840.5"
1,516,3,-397242.33939574,3,12,12,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-37623,-90.87681159,0.53255805,-39459,999,2026-03-09,-3696,-30901,-83.9701087,0.8,6490,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=-30901,avg=-83.9701087,neg_rate=0.59375,worst=-6490,base_net=-127057 | 40/5/5:trades=307,net=-23849,avg=-77.68403909,neg_rate=0.57142857,worst=-6490,base_net=-106593.5 | 40/10/10:trades=307,net=-23849,avg=-77.68403909,neg_rate=0.78571429,worst=-6372,base_net=-106593.5 | 60/10/10:trades=285,net=-22395,avg=-78.57894737,neg_rate=0.75,worst=-6372,base_net=-96515 | 80/10/10:trades=256,net=-16967,avg=-66.27734375,neg_rate=0.8,worst=-5438,base_net=-87615.5"
1,517,3,-397245.56794953,3,12,8,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-37823,-91.35990338,0.53007318,-39659,999,2026-03-09,-3696,-31101,-84.51358696,0.8,6690,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=-31101,avg=-84.51358696,neg_rate=0.59375,worst=-6690,base_net=-127194.5 | 40/5/5:trades=307,net=-23849,avg=-77.68403909,neg_rate=0.57142857,worst=-6690,base_net=-105781 | 40/10/10:trades=307,net=-23849,avg=-77.68403909,neg_rate=0.78571429,worst=-6572,base_net=-105781 | 60/10/10:trades=285,net=-22395,avg=-78.57894737,neg_rate=0.75,worst=-6572,base_net=-96340 | 80/10/10:trades=256,net=-16767,avg=-65.49609375,neg_rate=0.8,worst=-5438,base_net=-87003"
1,518,3,-397247.18222642,3,12,10,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-37923,-91.60144928,0.52883074,-39759,999,2026-03-09,-3696,-31201,-84.78532609,0.8,6590,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=-31201,avg=-84.78532609,neg_rate=0.59375,worst=-6590,base_net=-128307 | 40/5/5:trades=307,net=-24049,avg=-78.33550489,neg_rate=0.57142857,worst=-6590,base_net=-107693.5 | 40/10/10:trades=307,net=-24049,avg=-78.33550489,neg_rate=0.78571429,worst=-6472,base_net=-107693.5 | 60/10/10:trades=285,net=-22595,avg=-79.28070175,neg_rate=0.75,worst=-6472,base_net=-97452.5 | 80/10/10:trades=256,net=-17067,avg=-66.66796875,neg_rate=0.8,worst=-5438,base_net=-88415.5"
1,519,3,-397250.56226392,4,10,15,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,-43179.5,-74.31927711,0.68775671,-44115.5,999,2026-06-05,-3792,-26769,-51.77756286,0.53125,8928,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=-26769,avg=-51.77756286,neg_rate=0.53125,worst=-7632,base_net=-136207 | 40/5/5:trades=433,net=-15031,avg=-34.71362587,neg_rate=0.46428571,worst=-7632,base_net=-113393.5 | 40/10/10:trades=433,net=-15031,avg=-34.71362587,neg_rate=0.42857143,worst=-8928,base_net=-113393.5 | 60/10/10:trades=393,net=-17701,avg=-45.04071247,neg_rate=0.5,worst=-8928,base_net=-93590 | 80/10/10:trades=349,net=-7843,avg=-22.47277937,neg_rate=0.4,worst=-8928,base_net=-78265.5"
1,520,3,-397256.65334722,4,12,20,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-40623,-98.12318841,0.60899947,-42135,999,2025-10-14,-4928,-31551,-85.73641304,0.8,6840,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=-31551,avg=-85.73641304,neg_rate=0.5625,worst=-6840,base_net=-125094.5 | 40/5/5:trades=307,net=-24199,avg=-78.82410423,neg_rate=0.53571429,worst=-6840,base_net=-104706 | 40/10/10:trades=307,net=-24199,avg=-78.82410423,neg_rate=0.71428571,worst=-6672,base_net=-104706 | 60/10/10:trades=285,net=-23695,avg=-83.14035088,neg_rate=0.75,worst=-6672,base_net=-89565 | 80/10/10:trades=256,net=-18367,avg=-71.74609375,neg_rate=0.8,worst=-4984,base_net=-81440.5"
1,521,3,-397256.66596263,6,6,15,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,707,-46199,-65.34512023,0.77264719,-48030,999,2026-05-13,-5056,-35184,-55.23390895,0.66666667,8322.5,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=637,net=-35184,avg=-55.23390895,neg_rate=0.59375,worst=-6972,base_net=-104569.5 | 40/5/5:trades=535,net=-20920,avg=-39.10280374,neg_rate=0.57142857,worst=-6972,base_net=-83856 | 40/10/10:trades=535,net=-20920,avg=-39.10280374,neg_rate=0.64285714,worst=-8322.5,base_net=-83856 | 60/10/10:trades=480,net=-22460,avg=-46.79166667,neg_rate=0.66666667,worst=-8322.5,base_net=-73802.5 | 80/10/10:trades=423,net=-15261,avg=-36.07801418,neg_rate=0.6,worst=-8322.5,base_net=-61215.5"
1,522,3,-397257.35026819,5,10,20,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,-37829.5,-65.11101549,0.76651916,-41298,999,2026-06-05,-4942,-17181.5,-33.23307544,0.5,10978,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=-17181.5,avg=-33.23307544,neg_rate=0.46875,worst=-9332,base_net=-135094.5 | 40/5/5:trades=433,net=-7681,avg=-17.73903002,neg_rate=0.42857143,worst=-9332,base_net=-108156 | 40/10/10:trades=433,net=-7681,avg=-17.73903002,neg_rate=0.42857143,worst=-10978,base_net=-108156 | 60/10/10:trades=393,net=-11213.5,avg=-28.53307888,neg_rate=0.5,worst=-10978,base_net=-89377.5 | 80/10/10:trades=349,net=-1805.5,avg=-5.17335244,neg_rate=0.4,worst=-10978,base_net=-72765.5"
1,523,3,-397257.44196542,6,6,12,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,707,-43786.5,-61.93281471,0.7845195,-45467.5,999,2026-05-13,-5056,-33009,-51.81946625,0.66666667,8960,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=637,net=-33009,avg=-51.81946625,neg_rate=0.625,worst=-7164,base_net=-98394.5 | 40/5/5:trades=535,net=-18295,avg=-34.19626168,neg_rate=0.60714286,worst=-7164,base_net=-77643.5 | 40/10/10:trades=535,net=-18295,avg=-34.19626168,neg_rate=0.64285714,worst=-8960,base_net=-77643.5 | 60/10/10:trades=480,net=-19535,avg=-40.69791667,neg_rate=0.66666667,worst=-8960,base_net=-69390 | 80/10/10:trades=423,net=-13236,avg=-31.29078014,neg_rate=0.6,worst=-8960,base_net=-59440.5"
1,524,3,-397258.03239759,3,10,8,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,-41018,-74.7140255,0.60253876,-43088,999,2026-03-09,-3096,-27048,-55.31288344,0.6,8578,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=-27048,avg=-55.31288344,neg_rate=0.53125,worst=-7282,base_net=-140394.5 | 40/5/5:trades=413,net=-15366,avg=-37.20581114,neg_rate=0.46428571,worst=-7282,base_net=-116481 | 40/10/10:trades=413,net=-15366,avg=-37.20581114,neg_rate=0.5,worst=-8578,base_net=-116481 | 60/10/10:trades=375,net=-16400,avg=-43.73333333,neg_rate=0.58333333,worst=-8578,base_net=-102140 | 80/10/10:trades=332,net=-10424,avg=-31.39759036,neg_rate=0.6,worst=-8578,base_net=-86353"
1,525,3,-397258.577928,4,8,10,breakeven,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,577,-46801.5,-81.1117851,0.66316286,-50853.5,999,2025-11-25,-3992,-35606.5,-68.87137331,0.66666667,7268,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=-35606.5,avg=-68.87137331,neg_rate=0.625,worst=-6300,base_net=-125632 | 40/5/5:trades=432,net=-22886.5,avg=-52.97800926,neg_rate=0.57142857,worst=-6300,base_net=-104868.5 | 40/10/10:trades=432,net=-22886.5,avg=-52.97800926,neg_rate=0.64285714,worst=-7268,base_net=-104868.5 | 60/10/10:trades=391,net=-21274.5,avg=-54.41048593,neg_rate=0.66666667,worst=-7268,base_net=-93577.5 | 80/10/10:trades=342,net=-14006.5,avg=-40.95467836,neg_rate=0.6,worst=-7268,base_net=-81953"
1,526,3,-397263.23627097,4,10,20,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,-43417,-74.72805508,0.68603928,-44353,999,2026-06-05,-3792,-27006.5,-52.23694391,0.5625,8928,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=-27006.5,avg=-52.23694391,neg_rate=0.5625,worst=-7632,base_net=-141419.5 | 40/5/5:trades=433,net=-15031,avg=-34.71362587,neg_rate=0.5,worst=-7632,base_net=-117381 | 40/10/10:trades=433,net=-15031,avg=-34.71362587,neg_rate=0.42857143,worst=-8928,base_net=-117381 | 60/10/10:trades=393,net=-17951,avg=-45.67684478,neg_rate=0.5,worst=-8928,base_net=-95515 | 80/10/10:trades=349,net=-8343,avg=-23.90544413,neg_rate=0.4,worst=-8928,base_net=-80090.5"
1,527,3,-397265.28990112,4,10,10,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,-42443,-77.30965392,0.67616584,-44863,999,2026-06-05,-3792,-26148,-53.47239264,0.58333333,8928,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=-26148,avg=-53.47239264,neg_rate=0.46875,worst=-7632,base_net=-133132 | 40/5/5:trades=413,net=-13816,avg=-33.4527845,neg_rate=0.39285714,worst=-7632,base_net=-110068.5 | 40/10/10:trades=413,net=-13816,avg=-33.4527845,neg_rate=0.5,worst=-8928,base_net=-110068.5 | 60/10/10:trades=375,net=-16400,avg=-43.73333333,neg_rate=0.58333333,worst=-8928,base_net=-94127.5 | 80/10/10:trades=332,net=-7824,avg=-23.56626506,neg_rate=0.5,worst=-8928,base_net=-80578"
1,528,3,-397266.50126806,3,10,12,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,-41593,-75.76138434,0.59696705,-43659,999,2026-03-09,-3096,-27048,-55.31288344,0.6,8578,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=-27048,avg=-55.31288344,neg_rate=0.5625,worst=-7282,base_net=-140657 | 40/5/5:trades=413,net=-15966,avg=-38.65859564,neg_rate=0.5,worst=-7282,base_net=-117693.5 | 40/10/10:trades=413,net=-15966,avg=-38.65859564,neg_rate=0.5,worst=-8578,base_net=-117693.5 | 60/10/10:trades=375,net=-17000,avg=-45.33333333,neg_rate=0.58333333,worst=-8578,base_net=-102915 | 80/10/10:trades=332,net=-10624,avg=-32,neg_rate=0.6,worst=-8578,base_net=-87365.5"
1,529,3,-397268.56003784,6,8,10,breakeven,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,869,-33233,-38.24280783,0.87470923,-35981,999,2026-03-31,-4724,-21361,-27.63389392,0.6,12708,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=773,net=-21361,avg=-27.63389392,neg_rate=0.4375,worst=-11120,base_net=-83782 | 40/5/5:trades=655,net=-12885,avg=-19.67175573,neg_rate=0.39285714,worst=-11120,base_net=-65168.5 | 40/10/10:trades=655,net=-12885,avg=-19.67175573,neg_rate=0.57142857,worst=-12708,base_net=-65168.5 | 60/10/10:trades=596,net=-16397,avg=-27.51174497,neg_rate=0.58333333,worst=-12708,base_net=-63352.5 | 80/10/10:trades=522,net=-13129,avg=-25.151341,neg_rate=0.6,worst=-12708,base_net=-57228"
1,530,3,-397268.79174317,4,10,12,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,-43367,-74.64199656,0.68640084,-44903,999,2026-06-05,-3792,-27344,-52.88974855,0.58333333,8928,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=-27344,avg=-52.88974855,neg_rate=0.5625,worst=-7632,base_net=-129807 | 40/5/5:trades=433,net=-14856,avg=-34.30946882,neg_rate=0.5,worst=-7632,base_net=-107393.5 | 40/10/10:trades=433,net=-14856,avg=-34.30946882,neg_rate=0.5,worst=-8928,base_net=-107393.5 | 60/10/10:trades=393,net=-17976,avg=-45.74045802,neg_rate=0.58333333,worst=-8928,base_net=-90890 | 80/10/10:trades=349,net=-8568,avg=-24.55014327,neg_rate=0.5,worst=-8928,base_net=-77178"
1,531,3,-397269.17398996,4,8,8,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,613,-44416,-72.45676998,0.68780927,-47408,999,2026-05-13,-4256,-31168,-56.7723133,0.625,8528,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=549,net=-31168,avg=-56.7723133,neg_rate=0.625,worst=-7232,base_net=-125444.5 | 40/5/5:trades=462,net=-18584,avg=-40.22510823,neg_rate=0.57142857,worst=-7232,base_net=-103281 | 40/10/10:trades=462,net=-18584,avg=-40.22510823,neg_rate=0.5,worst=-8528,base_net=-103281 | 60/10/10:trades=421,net=-20272,avg=-48.152019,neg_rate=0.58333333,worst=-8528,base_net=-93090 | 80/10/10:trades=370,net=-13840,avg=-37.40540541,neg_rate=0.5,worst=-8528,base_net=-80803"
1,532,3,-397269.22561537,5,6,8,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,649,-46455.5,-71.58012327,0.72469836,-47556,999,2026-05-13,-5056,-33888,-58.02739726,0.66666667,8110,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=584,net=-33888,avg=-58.02739726,neg_rate=0.5625,worst=-6514,base_net=-124482 | 40/5/5:trades=492,net=-21394,avg=-43.48373984,neg_rate=0.5,worst=-6514,base_net=-101431 | 40/10/10:trades=492,net=-21394,avg=-43.48373984,neg_rate=0.64285714,worst=-8110,base_net=-101431 | 60/10/10:trades=448,net=-20586,avg=-45.95089286,neg_rate=0.66666667,worst=-8110,base_net=-88590 | 80/10/10:trades=395,net=-15390,avg=-38.96202532,neg_rate=0.6,worst=-8110,base_net=-75603"
1,533,3,-397272.3926562,3,10,10,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,-41993,-76.48998179,0.59309109,-44259,999,2026-03-09,-3096,-27448,-56.13087935,0.6,8578,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=-27448,avg=-56.13087935,neg_rate=0.5625,worst=-7282,base_net=-141507 | 40/5/5:trades=413,net=-16066,avg=-38.90072639,neg_rate=0.5,worst=-7282,base_net=-118393.5 | 40/10/10:trades=413,net=-16066,avg=-38.90072639,neg_rate=0.5,worst=-8578,base_net=-118393.5 | 60/10/10:trades=375,net=-17100,avg=-45.6,neg_rate=0.58333333,worst=-8578,base_net=-103552.5 | 80/10/10:trades=332,net=-10524,avg=-31.69879518,neg_rate=0.6,worst=-8578,base_net=-87965.5"
1,534,3,-397273.20072478,4,8,12,breakeven,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,577,-48214,-83.55979203,0.65299689,-51966,999,2025-11-25,-3992,-36456.5,-70.51547389,0.66666667,7168,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=-36456.5,avg=-70.51547389,neg_rate=0.625,worst=-6200,base_net=-122407 | 40/5/5:trades=432,net=-23586.5,avg=-54.59837963,neg_rate=0.57142857,worst=-6200,base_net=-102193.5 | 40/10/10:trades=432,net=-23586.5,avg=-54.59837963,neg_rate=0.64285714,worst=-7168,base_net=-102193.5 | 60/10/10:trades=391,net=-22274.5,avg=-56.96803069,neg_rate=0.66666667,worst=-7168,base_net=-90340 | 80/10/10:trades=342,net=-14106.5,avg=-41.24707602,neg_rate=0.6,worst=-7168,base_net=-78453"
1,535,3,-397274.03380162,6,6,20,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,649,-48530.5,-74.77734977,0.74057849,-50343.5,999,2026-05-13,-5056,-37225.5,-63.74229452,0.66666667,7822.5,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=584,net=-37225.5,avg=-63.74229452,neg_rate=0.59375,worst=-6972,base_net=-113357 | 40/5/5:trades=492,net=-21144,avg=-42.97560976,neg_rate=0.57142857,worst=-6972,base_net=-90168.5 | 40/10/10:trades=492,net=-21144,avg=-42.97560976,neg_rate=0.64285714,worst=-7822.5,base_net=-90168.5 | 60/10/10:trades=448,net=-21948.5,avg=-48.9921875,neg_rate=0.66666667,worst=-7822.5,base_net=-76290 | 80/10/10:trades=395,net=-13752.5,avg=-34.8164557,neg_rate=0.6,worst=-7822.5,base_net=-61890.5"
