schema_version,candidate_id,signal_id,symbol,direction,entry_time,exit_time,exit_reason,first_target_hit,net_usd,exit_first_target_points,exit_stop_points,exit_runner_target_points,exit_runner_stop_mode,lookback_directional_move_points,session_range_points,risk_to_average_bar_range,minutes_after_rth_open,entry_trades_to_session_average_trades,average_bar_range_points,entry_bar_delta
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16171_short_0,ESU26-CME,short,2026-3-6 10:18:00.000000,2026-3-6 10:30:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-6,43.5,0.80503145,48,0.5541162,14.90625,357
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16180_short_1,ESU26-CME,short,2026-3-6 10:45:00.000000,2026-3-6 10:51:00.000000,runner_target_hit,true,1018,6,12,15,initial,-36,62.25,1.02673797,75,0.68724973,11.6875,51
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16190_short_2,ESU26-CME,short,2026-3-6 11:15:00.000000,2026-3-6 11:45:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-10,63,1.24513619,105,0.64806574,9.6375,927
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16202_short_4,ESU26-CME,short,2026-3-6 11:51:00.000000,2026-3-6 12:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-25.25,63.25,1.19402985,141,0.55824799,10.05,342
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16219_long_6,ESU26-CME,long,2026-3-6 12:42:00.000000,2026-3-6 13:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-18.75,63.25,1.2749004,192,0.73953799,9.4125,-172
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16231_short_7,ESU26-CME,short,2026-3-6 13:18:00.000000,2026-3-6 13:27:00.000000,runner_target_hit,true,1018,6,12,15,initial,-16.75,64.75,1.31326949,228,0.74791779,9.1375,511
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-06_16239_short_8,ESU26-CME,short,2026-3-6 13:42:00.000000,2026-3-6 15:00:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-20,64.75,1.43928036,252,0.45640207,8.3375,263
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-09_16295_long_0,ESU26-CME,long,2026-3-9 09:45:00.000000,2026-3-9 09:48:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-22,42.5,0.88235294,15,1.02500669,13.6,-403
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-09_16319_short_1,ESU26-CME,short,2026-3-9 10:57:00.000000,2026-3-9 11:12:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-35.25,60.5,0.99481865,87,0.76221076,12.0625,814
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-09_16334_short_2,ESU26-CME,short,2026-3-9 11:42:00.000000,2026-3-9 11:51:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-16.5,76.25,1.56606852,132,0.5585007,7.6625,107
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-10_16434_long_0,ESU26-CME,long,2026-3-10 09:57:00.000000,2026-3-10 10:21:00.000000,runner_target_hit,true,1018,6,12,15,initial,-25,34,0.97737557,27,0.5440355,12.27777778,-22
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-10_16511_short_6,ESU26-CME,short,2026-3-10 13:48:00.000000,2026-3-10 14:12:00.000000,runner_target_hit,true,1018,6,12,15,initial,-12.25,87,1.74545455,258,0.93284788,6.875,62
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-10_16535_long_7,ESU26-CME,long,2026-3-10 15:00:00.000000,2026-3-10 15:30:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-34,87,1.03448276,330,0.79065369,11.6,-481
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16570_short_0,ESU26-CME,short,2026-3-11 10:00:00.000000,2026-3-11 10:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-7.5,40,1.27659574,30,2.56981541,9.4,2114
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16583_long_1,ESU26-CME,long,2026-3-11 10:39:00.000000,2026-3-11 10:57:00.000000,runner_target_hit,true,1018,6,12,15,initial,-13.5,49.5,1,69,0.67177459,12,-20
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16597_long_2,ESU26-CME,long,2026-3-11 11:21:00.000000,2026-3-11 11:27:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-5.25,52.75,1.25326371,111,0.74459485,9.575,-16
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16610_long_3,ESU26-CME,long,2026-3-11 12:00:00.000000,2026-3-11 12:30:00.000000,runner_target_hit,true,1018,6,12,15,initial,-30.75,65.75,1.41384389,150,0.96600164,8.4875,-12
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16655_long_7,ESU26-CME,long,2026-3-11 14:15:00.000000,2026-3-11 15:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-15.25,68.25,1.49765991,285,0.6992673,8.0125,-102
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16752_short_1,ESU26-CME,short,2026-3-12 12:21:00.000000,2026-3-12 12:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-31.75,47.5,1.14695341,171,1.38604688,10.4625,1072
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16767_short_3,ESU26-CME,short,2026-3-12 13:06:00.000000,2026-3-12 13:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-13.75,47.5,1.14558473,216,0.85424245,10.475,2699
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16792_long_5,ESU26-CME,long,2026-3-12 14:21:00.000000,2026-3-12 15:00:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-9.25,47.5,1.66666667,291,0.56050549,7.2,-387
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16852_long_0,ESU26-CME,long,2026-3-13 10:36:00.000000,2026-3-13 10:39:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-13.75,46.25,1.09215017,66,0.75836447,10.9875,-31
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16857_long_1,ESU26-CME,long,2026-3-13 10:51:00.000000,2026-3-13 10:54:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-47.75,60.75,1.09965636,81,0.8151346,10.9125,-442
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16881_long_2,ESU26-CME,long,2026-3-13 12:03:00.000000,2026-3-13 13:48:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-11.75,93,1.2749004,153,0.54651623,9.4125,-49
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16886_long_3,ESU26-CME,long,2026-3-13 12:18:00.000000,2026-3-13 13:48:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-21.25,93,1.24513619,168,0.5779416,9.6375,-137
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16919_long_6,ESU26-CME,long,2026-3-13 13:57:00.000000,2026-3-13 14:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-7.5,103,1.5483871,267,0.55075867,7.75,-45
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16924_long_7,ESU26-CME,long,2026-3-13 14:12:00.000000,2026-3-13 15:27:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-13.75,103,1.66956522,282,0.59169377,7.1875,-415
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-16_17000_long_1,ESU26-CME,long,2026-3-16 11:15:00.000000,2026-3-16 12:21:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-16.25,39,1.50943396,105,0.66787962,7.95,-30
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-18_17261_long_0,ESU26-CME,long,2026-3-18 10:48:00.000000,2026-3-18 11:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-28.25,40.75,1.42644874,78,0.66836043,8.4125,-570
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-18_17355_long_6,ESU26-CME,long,2026-3-18 15:30:00.000000,2026-3-18 15:42:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-23.25,71.25,1.64102564,360,1.04808637,7.3125,-419
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17377_short_0,ESU26-CME,short,2026-3-19 09:51:00.000000,2026-3-19 10:21:00.000000,runner_target_hit,true,1018,6,12,15,initial,-22.5,36,0.87046632,21,0.86308883,13.78571429,147
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17402_short_2,ESU26-CME,short,2026-3-19 11:06:00.000000,2026-3-19 11:30:00.000000,runner_target_hit,true,1018,6,12,15,initial,-2.75,46.5,1.13609467,96,0.95715115,10.5625,79
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17412_long_3,ESU26-CME,long,2026-3-19 11:36:00.000000,2026-3-19 12:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-6.75,46.5,1.34265734,126,0.81977199,8.9375,-636
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17434_short_4,ESU26-CME,short,2026-3-19 12:42:00.000000,2026-3-19 12:51:00.000000,runner_target_hit,true,1018,6,12,15,initial,-17.5,46.5,1.57635468,192,0.66403317,7.6125,583
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17439_long_5,ESU26-CME,long,2026-3-19 12:57:00.000000,2026-3-19 13:06:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-7.75,46.5,1.68717047,207,0.44975885,7.1125,-70
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17487_short_9,ESU26-CME,short,2026-3-19 15:21:00.000000,2026-3-19 15:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-31.25,80.25,1.24352332,351,1.02595561,9.65,117
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17494_short_10,ESU26-CME,short,2026-3-19 15:42:00.000000,2026-3-19 16:12:00.000000,end_of_session,true,-19.5,6,12,15,initial,-39,80.25,1.05263158,372,0.87499444,11.4,442
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17515_long_1,ESU26-CME,long,2026-3-20 10:00:00.000000,2026-3-20 10:12:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-27.25,43,1.07142857,30,1.12106389,11.2,-1254
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17521_long_2,ESU26-CME,long,2026-3-20 10:18:00.000000,2026-3-20 11:21:00.000000,runner_target_hit,true,1018,6,12,15,initial,-35.75,52.75,1.0878187,48,0.6097302,11.03125,-450
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17533_long_3,ESU26-CME,long,2026-3-20 10:54:00.000000,2026-3-20 11:21:00.000000,runner_target_hit,true,1018,6,12,15,initial,-18.25,55.5,1.34078212,84,1.2089005,8.95,-196
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17556_short_5,ESU26-CME,short,2026-3-20 12:03:00.000000,2026-3-20 12:30:00.000000,runner_target_hit,true,1018,6,12,15,initial,-14,55.5,1.34265734,153,0.77305757,8.9375,367
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17587_long_8,ESU26-CME,long,2026-3-20 13:36:00.000000,2026-3-20 14:18:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-12.25,60.5,1.72661871,246,1.03502151,6.95,-1752
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17671_short_0,ESU26-CME,short,2026-3-23 11:03:00.000000,2026-3-23 11:27:00.000000,runner_target_hit,true,1018,6,12,15,initial,-28.5,66.75,1.14421931,93,1.14269836,10.4875,528
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17684_long_1,ESU26-CME,long,2026-3-23 11:42:00.000000,2026-3-23 11:51:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-12.25,66.75,1.31326949,132,0.84202703,9.1375,-589
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17693_long_2,ESU26-CME,long,2026-3-23 12:09:00.000000,2026-3-23 12:18:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-55,69.25,1.23076923,159,0.70525258,9.75,-533
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17709_long_3,ESU26-CME,long,2026-3-23 12:57:00.000000,2026-3-23 13:18:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-4.5,88.75,1.22292994,207,0.5471511,9.8125,-825
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17715_long_4,ESU26-CME,long,2026-3-23 13:15:00.000000,2026-3-23 13:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-8,88.75,1.29380054,225,0.57683052,9.275,-477
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17744_short_6,ESU26-CME,short,2026-3-23 14:42:00.000000,2026-3-23 15:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-20.5,88.75,1.60535117,312,0.59582032,7.475,149
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17794_short_1,ESU26-CME,short,2026-3-24 10:27:00.000000,2026-3-24 10:42:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-2.5,38.25,0.98170075,57,0.95894188,12.22368421,617
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17806_short_2,ESU26-CME,short,2026-3-24 11:03:00.000000,2026-3-24 11:21:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-31,61.75,0.87671233,93,0.53309146,13.6875,16
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17820_short_3,ESU26-CME,short,2026-3-24 11:45:00.000000,2026-3-24 12:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-28,70.25,1.05032823,135,0.43630936,11.425,15
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17849_long_5,ESU26-CME,long,2026-3-24 13:12:00.000000,2026-3-24 14:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-21,72.5,1.52623211,222,0.74724581,7.8625,-456
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17882_short_7,ESU26-CME,short,2026-3-24 14:51:00.000000,2026-3-24 15:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-23,72.5,1.46341463,321,0.59707815,8.2,537
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17940_short_1,ESU26-CME,short,2026-3-25 11:00:00.000000,2026-3-25 11:12:00.000000,runner_target_hit,true,1018,6,12,15,initial,-14.75,53.5,1.43283582,90,0.59214987,8.375,337
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17956_long_2,ESU26-CME,long,2026-3-25 11:48:00.000000,2026-3-25 13:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-22.25,68.25,1.37931034,138,0.56826414,8.7,-71
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17963_long_3,ESU26-CME,long,2026-3-25 12:09:00.000000,2026-3-25 12:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-6,68.25,1.32049519,159,0.47138349,9.0875,-89
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17978_short_4,ESU26-CME,short,2026-3-25 12:54:00.000000,2026-3-25 13:42:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-6.25,68.25,1.71122995,204,0.4212097,7.0125,94
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-26_18087_long_0,ESU26-CME,long,2026-3-26 11:36:00.000000,2026-3-26 12:15:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-19.75,42.25,1.43497758,126,0.54002551,8.3625,-62
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-27_18205_long_0,ESU26-CME,long,2026-3-27 10:45:00.000000,2026-3-27 11:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-26.75,44,1.28,75,0.9334793,9.375,-167
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-27_18212_short_1,ESU26-CME,short,2026-3-27 11:06:00.000000,2026-3-27 11:18:00.000000,runner_target_hit,true,1018,6,12,15,initial,-16.5,44,1.45896657,96,0.95361224,8.225,135
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-27_18218_short_2,ESU26-CME,short,2026-3-27 11:24:00.000000,2026-3-27 11:30:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-11,44,1.39941691,114,1.22583748,8.575,144
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18327_long_0,ESU26-CME,long,2026-3-30 10:06:00.000000,2026-3-30 10:45:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-38.25,57.5,1.17791411,36,0.64483014,10.1875,-30
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18334_long_1,ESU26-CME,long,2026-3-30 10:27:00.000000,2026-3-30 10:57:00.000000,runner_target_hit,true,1018,6,12,15,initial,-38.75,57.5,1.26666667,57,0.75233271,9.47368421,-133
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18357_short_3,ESU26-CME,short,2026-3-30 11:36:00.000000,2026-3-30 12:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-17.5,57.5,1.27829561,126,0.71003914,9.3875,62
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18362_short_4,ESU26-CME,short,2026-3-30 11:51:00.000000,2026-3-30 12:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-21.25,57.5,1.55844156,141,0.70744835,7.7,63
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18458_short_0,ESU26-CME,short,2026-3-31 09:54:00.000000,2026-3-31 10:42:00.000000,runner_target_hit,true,1018,6,12,15,initial,-34,43,0.94348894,24,1.02055758,12.71875,390
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18466_short_1,ESU26-CME,short,2026-3-31 10:18:00.000000,2026-3-31 10:27:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-30.75,46.75,1.12116788,48,0.83950513,10.703125,92
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18471_short_2,ESU26-CME,short,2026-3-31 10:33:00.000000,2026-3-31 10:42:00.000000,runner_target_hit,true,1018,6,12,15,initial,-27.5,46.75,1.19254658,63,0.6291915,10.0625,66
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18508_short_3,ESU26-CME,short,2026-3-31 12:24:00.000000,2026-3-31 12:36:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-13.5,50.25,1.55591572,174,0.80551242,7.7125,214
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18515_short_4,ESU26-CME,short,2026-3-31 12:45:00.000000,2026-3-31 12:48:00.000000,ambiguous_full_stop_first,false,-1232,6,12,15,initial,-55.25,116.5,1.07865169,195,2.61615863,11.125,784
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18530_short_5,ESU26-CME,short,2026-3-31 13:30:00.000000,2026-3-31 14:36:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-55,116.5,0.75531078,240,0.8950079,15.8875,529
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-01_18591_long_0,ESU26-CME,long,2026-4-1 09:48:00.000000,2026-4-1 10:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-12.25,30.5,0.91719745,18,0.84729098,13.08333333,-300
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-01_18627_short_3,ESU26-CME,short,2026-4-1 11:36:00.000000,2026-4-1 11:57:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-21.75,44,1.64665523,126,0.88212546,7.2875,893
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18730_short_0,ESU26-CME,short,2026-4-2 10:00:00.000000,2026-4-2 10:06:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-24.5,50.75,1.02783726,30,1.14410116,11.675,79
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18735_short_1,ESU26-CME,short,2026-4-2 10:15:00.000000,2026-4-2 10:30:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-35.75,57.75,1.07784431,45,0.86402646,11.13333333,958
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18754_short_2,ESU26-CME,short,2026-4-2 11:12:00.000000,2026-4-2 11:48:00.000000,runner_target_hit,true,1018,6,12,15,initial,-57,130.25,0.78431373,102,0.64669194,15.3,171
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18762_short_3,ESU26-CME,short,2026-4-2 11:36:00.000000,2026-4-2 11:48:00.000000,runner_target_hit,true,1018,6,12,15,initial,-3.25,130.25,0.81981213,126,0.63224384,14.6375,225
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-06_18865_short_0,ESU26-CME,short,2026-4-6 10:00:00.000000,2026-4-6 10:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-18,43.25,1.09090909,30,1.4609056,11,433
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-06_18875_short_1,ESU26-CME,short,2026-4-6 10:30:00.000000,2026-4-6 10:36:00.000000,runner_target_hit,true,1018,6,12,15,initial,-26.5,43.25,1.11239861,60,0.76900003,10.7875,113
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-07_19017_long_1,ESU26-CME,long,2026-4-7 10:51:00.000000,2026-4-7 10:57:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-13.5,57.5,1.27659574,81,0.71411312,9.4,-186
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-07_19028_long_2,ESU26-CME,long,2026-4-7 11:24:00.000000,2026-4-7 12:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-14.25,66.25,1.33333333,114,0.63880856,9,-74
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-07_19047_short_3,ESU26-CME,short,2026-4-7 12:21:00.000000,2026-4-7 12:45:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-28.25,66.25,1.49300156,171,1.38534533,8.0375,1139
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-08_19135_long_0,ESU26-CME,long,2026-4-8 10:00:00.000000,2026-4-8 10:30:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-9.25,31.75,1.08108108,30,0.92541216,11.1,-584
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-08_19141_long_1,ESU26-CME,long,2026-4-8 10:18:00.000000,2026-4-8 10:30:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-10.75,31.75,1.2885906,48,0.88442068,9.3125,-1271
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-08_19162_long_2,ESU26-CME,long,2026-4-8 11:21:00.000000,2026-4-8 11:48:00.000000,runner_target_hit,true,1018,6,12,15,initial,-14.25,56.75,1.52380952,111,0.42294937,7.875,-15
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-09_19311_short_4,ESU26-CME,short,2026-4-9 12:03:00.000000,2026-4-9 13:18:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-48.25,70.25,1.67832168,153,1.71517328,7.15,221
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-09_19316_short_5,ESU26-CME,short,2026-4-9 12:18:00.000000,2026-4-9 14:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-38.75,70.25,1.56097561,168,0.75805365,7.6875,218
