schema_version,audit_id,split_id,sample,trade_dates,selected_context_experiment_id,outcome_id,signal_id,symbol,direction,entry_time,entry_bar_index,exit_reason,net_usd,minutes_after_rth_open,directional_open_distance_points,directional_opening_range_breakout_points,continuation_edge_score,opening_range_continuation_edge_score,lookback_directional_move_points,lookback_efficiency_ratio,lookback_choppiness_score,signal_abs_delta_sum_to_average_abs_delta,entry_volume_to_average_volume,entry_trades_to_average_trades,entry_volume_to_session_average_volume,lookback_volume_to_session_average_volume,risk_to_average_bar_range,runner_target_to_average_bar_range,notes
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4890:runner_target_hit:4904,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4890:runner_target_hit:4904,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4890,ESU26-CME,long,2025-12-24  10:30:00,4890,runner_target_hit,593,60,11.5,3.5,0.88333333,1.35897436,8.75,0.38461538,0.61538462,2.56474415,0.83285048,0.82042909,0.83953274,1.00802336,3.63636364,2.90909091,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4897:runner_target_hit:4911,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4897:runner_target_hit:4911,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4897,ESU26-CME,long,2025-12-24  10:51:00,4897,runner_target_hit,593,81,15,7,0.98529412,1.71794872,7.5,0.48387097,0.51612903,10.33136307,0.75526022,0.70546297,0.62772987,0.83114384,5.40540541,4.32432432,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4902:runner_target_hit:4912,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4902:runner_target_hit:4912,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4902,ESU26-CME,long,2025-12-24  11:06:00,4902,runner_target_hit,593,96,17,9,0.98684211,1.92307692,7.5,0.46875,0.53125,8.00833807,0.97708229,0.93746995,0.8096329,0.82862305,5.83941606,4.67153285,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4907:runner_target_hit:4930,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4907:runner_target_hit:4930,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4907,ESU26-CME,long,2025-12-24  11:21:00,4907,runner_target_hit,593,111,20.75,12.75,0.98901099,2.30769231,10.25,0.56164384,0.43835616,1.6004456,1.07714017,0.94202609,0.86890686,0.80667947,5.63380282,4.50704225,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4912:end_of_session:4944,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4912:end_of_session:4944,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4912,ESU26-CME,long,2025-12-24  11:36:00,4912,end_of_session,-507,126,25.5,17.5,0.97321429,2.79487179,12.75,0.68,0.32,8.47414479,2.12113198,2.09385683,1.69794609,0.80049054,6.34920635,5.07936508,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4965:full_stop_hit:4998,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4965:full_stop_hit:4998,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4965,ESU26-CME,long,2025-12-26  10:30:00,4965,full_stop_hit,-1057,60,-1.25,-11.75,0.44047619,0.20338983,-1.75,0.03317536,0.96682464,2.6471441,0.85802263,0.84208731,0.86386305,1.00680685,1.91846523,1.53477218,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5241:runner_target_hit:5246,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5241:runner_target_hit:5246,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5241,ESU26-CME,long,2025-12-30  10:48:00,5241,runner_target_hit,593,78,-2.75,-13.75,0.3125,0.17910448,-9,0.2278481,0.7721519,2.4569575,0.95138199,0.95971689,0.89316993,0.93881315,2.64026403,2.11221122,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5246:runner_initial_stop_hit:5270,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5246:runner_initial_stop_hit:5270,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5246,ESU26-CME,long,2025-12-30  11:03:00,5246,runner_initial_stop_hit,-307,93,4.25,-6.75,0.6625,0.59701493,1.25,0.03448276,0.96551724,7.10950345,1.01492442,0.93578321,0.86268619,0.85000042,3.0418251,2.43346008,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5251:full_stop_hit:5264,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5251:full_stop_hit:5264,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5251,ESU26-CME,long,2025-12-30  11:18:00,5251,full_stop_hit,-1057,108,8.25,-2.75,0.8625,0.8358209,13.5,0.41538462,0.58461538,9.98205742,1.08940038,0.98991774,0.84166183,0.77259183,3.41880342,2.73504274,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5398:runner_target_hit:5439,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,train,2025-12-19;2025-12-22;2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5398:runner_target_hit:5439,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5398,ESU26-CME,long,2025-12-31  11:54:00,5398,runner_target_hit,593,144,-19.75,-22,0.34814815,0.01123596,11,0.5,0.5,1.148295,0.9651194,0.9092007,0.66872286,0.69289133,3.63636364,2.90909091,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:holdout:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5510:full_stop_hit:5511,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,holdout,2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5510:full_stop_hit:5511,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5510,ESU26-CME,long,2026-01-02  10:45:00,5510,full_stop_hit,-1057,75,-15,-26.5,0.50458716,0.03636364,-17.5,0.16990291,0.83009709,1.24214418,0.94171633,0.90442938,0.9293421,0.98685992,1.16618076,0.93294461,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:holdout:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5640:runner_initial_stop_hit:5696,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,holdout,2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5640:runner_initial_stop_hit:5696,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5640,ESU26-CME,long,2026-01-05  10:30:00,5640,runner_initial_stop_hit,-307,60,21.75,8.25,0.96875,1.55,16.25,0.35519126,0.64480874,7.05837648,0.75703578,0.71409181,0.765897,1.01170515,1.52091255,1.21673004,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:holdout:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5656:runner_target_hit:5666,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,holdout,2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5656:runner_target_hit:5666,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5656,ESU26-CME,long,2026-01-05  11:18:00,5656,runner_target_hit,593,108,20,6.5,0.86868687,1.43333333,6.5,0.13829787,0.86170213,2.97291955,0.76033098,0.72578751,0.52754165,0.69383158,2.36686391,1.89349112,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2:holdout:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5661:runner_target_hit:5666,scaled_context_filter_walk_forward_window=35:train_dates=8:holdout_dates=2,holdout,2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=long:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5661:runner_target_hit:5666,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5661,ESU26-CME,long,2026-01-05  11:33:00,5661,runner_target_hit,593,123,20.25,6.75,0.87,1.45,1.25,0.03225806,0.96774194,5.20145533,0.80514341,0.79607308,0.5044745,0.62656478,2.67558528,2.14046823,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4760:runner_target_hit:4774,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4760:runner_target_hit:4774,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4760,ESU26-CME,long,2025-12-23  10:45:00,4760,runner_target_hit,593,75,21.75,-2.5,0.8989899,0.8989899,-0.75,0.01775148,0.98224852,5.32934795,0.72723769,0.74241075,0.64993003,0.89369685,2.15633423,1.72506739,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4765:runner_target_hit:4807,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4765:runner_target_hit:4807,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4765,ESU26-CME,long,2025-12-23  11:00:00,4765,runner_target_hit,593,90,27.5,3.25,0.95726496,1.13131313,17.75,0.568,0.432,11.61506276,1.20286175,1.0471327,1.00943236,0.83919234,2.50783699,2.00626959,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4770:runner_target_hit:4807,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4770:runner_target_hit:4807,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4770,ESU26-CME,long,2025-12-23  11:15:00,4770,runner_target_hit,593,105,27.75,3.5,0.96581197,1.14141414,13.25,0.58241758,0.41758242,8.75539851,0.65936988,0.64835559,0.48534405,0.73607251,3.05343511,2.44274809,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4778:runner_target_hit:4812,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4778:runner_target_hit:4812,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4778,ESU26-CME,long,2025-12-23  11:39:00,4778,runner_target_hit,593,129,29.75,5.5,0.99180328,1.22222222,8,0.51612903,0.48387097,8.18491628,0.70437263,0.70673758,0.46992974,0.66716071,4.21052632,3.36842105,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4897:runner_target_hit:4911,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4897:runner_target_hit:4911,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4897,ESU26-CME,long,2025-12-24  10:51:00,4897,runner_target_hit,593,81,15,7,0.98529412,1.71794872,7.5,0.48387097,0.51612903,10.33136307,0.75526022,0.70546297,0.62772987,0.83114384,5.40540541,4.32432432,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4902:runner_target_hit:4912,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4902:runner_target_hit:4912,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4902,ESU26-CME,long,2025-12-24  11:06:00,4902,runner_target_hit,593,96,17,9,0.98684211,1.92307692,7.5,0.46875,0.53125,8.00833807,0.97708229,0.93746995,0.8096329,0.82862305,5.83941606,4.67153285,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4912:end_of_session:4944,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4912:end_of_session:4944,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4912,ESU26-CME,long,2025-12-24  11:36:00,4912,end_of_session,-507,126,25.5,17.5,0.97321429,2.79487179,12.75,0.68,0.32,8.47414479,2.12113198,2.09385683,1.69794609,0.80049054,6.34920635,5.07936508,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4980:runner_target_hit:5022,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4980:runner_target_hit:5022,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4980,ESU26-CME,short,2025-12-26  11:15:00,4980,runner_target_hit,593,105,6.5,2.25,0.80952381,1.15254237,2,0.05714286,0.94285714,5.35310734,1.36360408,1.37323944,0.98567313,0.72284408,2.73037543,2.18430034,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4985:runner_target_hit:5022,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4985:runner_target_hit:5022,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4985,ESU26-CME,short,2025-12-26  11:30:00,4985,runner_target_hit,593,120,5,0.75,0.73809524,1.05084746,3.75,0.12396694,0.87603306,6.06435116,0.61044826,0.6088792,0.41103667,0.6733358,3.1372549,2.50980392,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5123:runner_initial_stop_hit:5161,scaled_context_filter_walk_forward_window=37:train_dates=8:holdout_dates=2,train,2025-12-23;2025-12-24;2025-12-26;2025-12-29;2025-12-30;2025-12-31;2026-01-02;2026-01-05,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=0-180:max_risk_avg_range=8:max_runner_avg_range=8:signal_delta_avg=5-20:min_volume_avg=0:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5123:runner_initial_stop_hit:5161,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5123,ESU26-CME,short,2025-12-29  11:39:00,5123,runner_initial_stop_hit,-307,129,8.5,4.75,0.98039216,1.2345679,12.75,0.29479769,0.70520231,5.60091818,0.85327975,0.86178421,0.6112028,0.71629826,2.60586319,2.08469055,trade selected by context-filter walk-forward row
